"School Year","Enrolled School ID","Enrolled School Name","Enrolled School Zip Code","Catchment School ID","Catchment School Name","Catchment School Zip Code","Student Counts"
"2017-2018","1290","Hamilton, Andrew School","19139","3410","Universal Charter Bluford","19131","7"
"2017-2018","1290","Hamilton, Andrew School","19139","3411","Universal Charter Daroff","19139","8"
"2017-2018","1290","Hamilton, Andrew School","19139","3412","Mastery Charter at Frederick Douglass","19121","3"
"2017-2018","1290","Hamilton, Andrew School","19139","3420","Mastery Charter at Cleveland","19140","1"
"2017-2018","1290","Hamilton, Andrew School","19139","3424","Universal Charter Alcorn","19146","1"
"2017-2018","1290","Hamilton, Andrew School","19139","3428","G.L.A. Charter at Huey","19143","29"
"2017-2018","1290","Hamilton, Andrew School","19139","4240","Cassidy, Lewis C Academics Plus","19151","2"
"2017-2018","1290","Hamilton, Andrew School","19139","4300","Heston, Edward School","19131","2"
"2017-2018","1290","Hamilton, Andrew School","19139","4320","Lamberton, Robert E Elementary","19151","1"
"2017-2018","1290","Hamilton, Andrew School","19139","4350","Rhodes Elementary School","19132","1"
"2017-2018","1290","Hamilton, Andrew School","19139","4370","Overbrook Elementary School","19151","1"
"2017-2018","1290","Hamilton, Andrew School","19139","4570","Meade, Gen. George G. School","19121","1"
"2017-2018","1290","Hamilton, Andrew School","19139","5170","De Burgos, J. Elementary","19133","1"
"2017-2018","1290","Hamilton, Andrew School","19139","6200","Day, Anna B. School","19138","2"
"2017-2018","1290","Hamilton, Andrew School","19139","6300","Logan, James School","19141","1"
"2017-2018","1290","Hamilton, Andrew School","19139","7100","Cooke, Jay Elementary School","19141","1"
"2017-2018","1290","Hamilton, Andrew School","19139","7270","Finletter, Thomas K. School","19120","1"
"2017-2018","1290","Hamilton, Andrew School","19139","7440","Taylor, Bayard School","19140","1"
"2017-2018","1290","Hamilton, Andrew School","19139","7730","Clemente, Roberto Middle Schl","19140","1"
"2017-2018","1290","Hamilton, Andrew School","19139","Data Not Available","Data Not Available","Data Not Available","25"
"2017-2018","1300","Harrington, Avery D. School","19143","1130","Tilden Middle School","19142","2"
"2017-2018","1300","Harrington, Avery D. School","19143","1200","Barry, John Elementary School","19139","2"
"2017-2018","1300","Harrington, Avery D. School","19143","1230","Bryant, William C. School","19143","4"
"2017-2018","1300","Harrington, Avery D. School","19143","1260","Comegys, Benjamin B. School","19143","2"
"2017-2018","1300","Harrington, Avery D. School","19143","1290","Hamilton, Andrew School","19139","4"
"2017-2018","1300","Harrington, Avery D. School","19143","1300","Harrington, Avery D. School","19143","293"
"2017-2018","1300","Harrington, Avery D. School","19143","1350","Longstreth, William C. School","19143","6"
"2017-2018","1300","Harrington, Avery D. School","19143","1360","McMichael, Morton School","19104","1"
"2017-2018","1300","Harrington, Avery D. School","19143","1370","Mitchell Elementary School","19143","4"
"2017-2018","1300","Harrington, Avery D. School","19143","1410","Rhoads, James School","19139","6"
"2017-2018","1300","Harrington, Avery D. School","19143","1440","Penrose School","19153","2"
"2017-2018","1300","Harrington, Avery D. School","19143","1460","Anderson, Add B. School","19143","5"
"2017-2018","1300","Harrington, Avery D. School","19143","1470","Locke, Alain School","19139","1"
"2017-2018","1300","Harrington, Avery D. School","19143","1490","Blankenburg, Rudolph School","19131","4"
"2017-2018","1300","Harrington, Avery D. School","19143","2260","Childs, George W. School","19146","2"
"2017-2018","1300","Harrington, Avery D. School","19143","2370","McDaniel, Delaplaine School","19145","1"
"2017-2018","1300","Harrington, Avery D. School","19143","3368","Belmont Elementary Charter","19104","1"
"2017-2018","1300","Harrington, Avery D. School","19143","3407","Mastery Charter at Harrity","19143","71"
"2017-2018","1300","Harrington, Avery D. School","19143","3409","Mastery Charter at Smedley","19124","1"
"2017-2018","1300","Harrington, Avery D. School","19143","3410","Universal Charter Bluford","19131","1"
"2017-2018","1300","Harrington, Avery D. School","19143","3411","Universal Charter Daroff","19139","5"
"2017-2018","1300","Harrington, Avery D. School","19143","3424","Universal Charter Alcorn","19146","1"
"2017-2018","1300","Harrington, Avery D. School","19143","3428","G.L.A. Charter at Huey","19143","9"
"2017-2018","1300","Harrington, Avery D. School","19143","4220","Blaine, James G. School","19121","1"
"2017-2018","1300","Harrington, Avery D. School","19143","4300","Heston, Edward School","19131","1"
"2017-2018","1300","Harrington, Avery D. School","19143","4360","Kenderton Elementary","19140","1"
"2017-2018","1300","Harrington, Avery D. School","19143","4370","Overbrook Elementary School","19151","1"
"2017-2018","1300","Harrington, Avery D. School","19143","4470","Wright, Richard R. School","19132","1"
"2017-2018","1300","Harrington, Avery D. School","19143","5260","Elkin, Lewis School","19134","1"
"2017-2018","1300","Harrington, Avery D. School","19143","5500","Marshall, Thurgood School","19120","2"
"2017-2018","1300","Harrington, Avery D. School","19143","6340","Pennell, Joseph Elementary","19141","1"
"2017-2018","1300","Harrington, Avery D. School","19143","6360","Roosevelt Elementary School","19144","1"
"2017-2018","1300","Harrington, Avery D. School","19143","6390","Steel, Edward School","19140","1"
"2017-2018","1300","Harrington, Avery D. School","19143","6470","Kelly, John B. School","19144","1"
"2017-2018","1300","Harrington, Avery D. School","19143","7110","Harding, Warren G. Middle Sch","19124","1"
"2017-2018","1300","Harrington, Avery D. School","19143","7530","Rowen, William School","19126","1"
"2017-2018","1300","Harrington, Avery D. School","19143","Data Not Available","Data Not Available","Data Not Available","51"
"2017-2018","1340","Lea, Henry C.","19139","1130","Tilden Middle School","19142","8"
"2017-2018","1340","Lea, Henry C.","19139","1200","Barry, John Elementary School","19139","11"
"2017-2018","1340","Lea, Henry C.","19139","1230","Bryant, William C. School","19143","6"
"2017-2018","1340","Lea, Henry C.","19139","1250","Catharine, Joseph School","19142","1"
"2017-2018","1340","Lea, Henry C.","19139","1260","Comegys, Benjamin B. School","19143","26"
"2017-2018","1340","Lea, Henry C.","19139","1280","Penn Alexander School","19104","36"
"2017-2018","1340","Lea, Henry C.","19139","1290","Hamilton, Andrew School","19139","9"
"2017-2018","1340","Lea, Henry C.","19139","1300","Harrington, Avery D. School","19143","25"
"2017-2018","1340","Lea, Henry C.","19139","1340","Lea, Henry C.","19139","234"
"2017-2018","1340","Lea, Henry C.","19139","1350","Longstreth, William C. School","19143","7"
"2017-2018","1340","Lea, Henry C.","19139","1360","McMichael, Morton School","19104","4"
"2017-2018","1340","Lea, Henry C.","19139","1370","Mitchell Elementary School","19143","4"
"2017-2018","1340","Lea, Henry C.","19139","1380","Morton, Thomas G. School","19142","2"
"2017-2018","1340","Lea, Henry C.","19139","1400","Patterson, John M. School","19142","1"
"2017-2018","1340","Lea, Henry C.","19139","1410","Rhoads, James School","19139","13"
"2017-2018","1340","Lea, Henry C.","19139","1420","Washington, Martha School","19104","1"
"2017-2018","1340","Lea, Henry C.","19139","1460","Anderson, Add B. School","19143","12"
"2017-2018","1340","Lea, Henry C.","19139","1470","Locke, Alain School","19139","27"
"2017-2018","1340","Lea, Henry C.","19139","1490","Blankenburg, Rudolph School","19131","6"
"2017-2018","1340","Lea, Henry C.","19139","2050","Science Leadership Academy MS","19104","1"
"2017-2018","1340","Lea, Henry C.","19139","2190","Fell, D. Newlin School","19148","1"
"2017-2018","1340","Lea, Henry C.","19139","2260","Childs, George W. School","19146","1"
"2017-2018","1340","Lea, Henry C.","19139","2320","Girard, Stephen School","19145","1"
"2017-2018","1340","Lea, Henry C.","19139","2370","McDaniel, Delaplaine School","19145","3"
"2017-2018","1340","Lea, Henry C.","19139","2520","Jenks, Abram School","19148","1"
"2017-2018","1340","Lea, Henry C.","19139","3368","Belmont Elementary Charter","19104","2"
"2017-2018","1340","Lea, Henry C.","19139","3407","Mastery Charter at Harrity","19143","9"
"2017-2018","1340","Lea, Henry C.","19139","3408","Mastery Charter at Mann","19131","5"
"2017-2018","1340","Lea, Henry C.","19139","3410","Universal Charter Bluford","19131","5"
"2017-2018","1340","Lea, Henry C.","19139","3411","Universal Charter Daroff","19139","7"
"2017-2018","1340","Lea, Henry C.","19139","3418","Universal Charter Vare","19145","2"
"2017-2018","1340","Lea, Henry C.","19139","3424","Universal Charter Alcorn","19146","2"
"2017-2018","1340","Lea, Henry C.","19139","3426","Mastery Charter at Pastorius","19138","2"
"2017-2018","1340","Lea, Henry C.","19139","3428","G.L.A. Charter at Huey","19143","45"
"2017-2018","1340","Lea, Henry C.","19139","4240","Cassidy, Lewis C Academics Plus","19151","6"
"2017-2018","1340","Lea, Henry C.","19139","4280","Gompers, Samuel School","19131","2"
"2017-2018","1340","Lea, Henry C.","19139","4300","Heston, Edward School","19131","2"
"2017-2018","1340","Lea, Henry C.","19139","4320","Lamberton, Robert E Elementary","19151","1"
"2017-2018","1340","Lea, Henry C.","19139","4370","Overbrook Elementary School","19151","2"
"2017-2018","1340","Lea, Henry C.","19139","4530","Gideon, Edward School","19121","2"
"2017-2018","1340","Lea, Henry C.","19139","5340","Ludlow, James R. School","19122","1"
"2017-2018","1340","Lea, Henry C.","19139","6360","Roosevelt Elementary School","19144","1"
"2017-2018","1340","Lea, Henry C.","19139","6390","Steel, Edward School","19140","1"
"2017-2018","1340","Lea, Henry C.","19139","7110","Harding, Warren G. Middle Sch","19124","1"
"2017-2018","1340","Lea, Henry C.","19139","7400","Olney Elementary School","19120","2"
"2017-2018","1340","Lea, Henry C.","19139","7500","Feltonville Arts & Sciences","19120","1"
"2017-2018","1340","Lea, Henry C.","19139","8390","Fitzpatrick, A. L. School","19154","1"
"2017-2018","1340","Lea, Henry C.","19139","Data Not Available","Data Not Available","Data Not Available","13"
"2017-2018","1350","Longstreth, William C. School","19143","1130","Tilden Middle School","19142","6"
"2017-2018","1350","Longstreth, William C. School","19143","1200","Barry, John Elementary School","19139","1"
"2017-2018","1350","Longstreth, William C. School","19143","1250","Catharine, Joseph School","19142","1"
"2017-2018","1350","Longstreth, William C. School","19143","1260","Comegys, Benjamin B. School","19143","3"
"2017-2018","1350","Longstreth, William C. School","19143","1300","Harrington, Avery D. School","19143","8"
"2017-2018","1350","Longstreth, William C. School","19143","1350","Longstreth, William C. School","19143","332"
"2017-2018","1350","Longstreth, William C. School","19143","1370","Mitchell Elementary School","19143","8"
"2017-2018","1350","Longstreth, William C. School","19143","1400","Patterson, John M. School","19142","1"
"2017-2018","1350","Longstreth, William C. School","19143","1440","Penrose School","19153","5"
"2017-2018","1350","Longstreth, William C. School","19143","1460","Anderson, Add B. School","19143","6"
"2017-2018","1350","Longstreth, William C. School","19143","2370","McDaniel, Delaplaine School","19145","3"
"2017-2018","1350","Longstreth, William C. School","19143","3368","Belmont Elementary Charter","19104","1"
"2017-2018","1350","Longstreth, William C. School","19143","3407","Mastery Charter at Harrity","19143","7"
"2017-2018","1350","Longstreth, William C. School","19143","3410","Universal Charter Bluford","19131","2"
"2017-2018","1350","Longstreth, William C. School","19143","3411","Universal Charter Daroff","19139","3"
